id,detail_url,original_location,title,address_raw,address_normalized,street,ward,district_detail,province_detail,address_source,validation_status,address_category,crawl_status,crawl_error
165647,https://batdongsan.vn/nha-gan-aeon-colinh-long-bien-chao-6x-ty-dien-tich-37-m2-4-tang-mat-r165647,"Long Biên, Hà Nội","💥💥💥 NHÀ GẦN #AEON, #CỔLINH- LONG BIÊN - CHÀO 6,x TỶ 🔥🔥 
🏘️ Diện tích: 37 m2,  4 tầng, Mặt","💥💥💥 NHÀ GẦN #AEON, #CỔLINH- LONG BIÊN - CHÀO 6,x TỶ 🔥🔥 
🏘️ Diện tích: 37 m2,  4 tầng, Mặt","💥💥💥 NHÀ GẦN #AEON, #CỔLINH- LONG BIÊN - CHÀO 6,x TỶ 🔥🔥 🏘️ Diện tích: 37 m2, 4 tầng, Mặt","Nhà Gần #Aeon, #Cổlinh- Long Biên",,Long Biên,Hà Nội,title,consistent,street_only,success,
91428,https://batdongsan.vn/giao-su-vu-trong-phung-cong-chuc-ngo-nong-dt-53m2-gia-47ty-r261602,"Thanh Xuân, Hà Nội","Giáo sư Vũ Trọng Phụng, Công chức, Ngõ nông, DT: 53m2 giá 4.7tỷ.",Ngõ nông,Ngõ nông,Ngõ Nông,,Thanh Xuân,Hà Nội,title,consistent,alley_or_lane,success,
102894,https://batdongsan.vn/chi-voi-315-ty-chinh-kinh-thanh-xuan-gan-pho-6-tang-full-do-o-to-do-gan-r273086,"Thanh Xuân, Hà Nội",CHỈ VỚI 3.15 TỶ CHÍNH KINH - THANH XUÂN - GẦN PHỐ - 6 TẦNG - FULL ĐỒ - Ô TÔ ĐỖ GẦN,PHỐ - 6 TẦNG - FULL ĐỒ - Ô TÔ ĐỖ GẦN,PHỐ - 6 TẦNG - FULL ĐỒ - Ô TÔ ĐỖ GẦN,Phố - 6 Tầng,,Thanh Xuân,Hà Nội,title,consistent,street_only,success,
131610,https://batdongsan.vn/ban-nha-phap-van-hoang-mai-ngo-nong-sat-pho-dien-tich-rong-mat-tien-dep-2-thoang-truoc-sau-r131610,"Hoàng Mai, Hà Nội","BÁN NHÀ - PHÁP VÂN - HOÀNG MAI, NGÕ NÔNG SÁT PHỐ, DIỆN TÍCH RỘNG, MẶT TIỀN ĐẸP, 2 THOÁNG TRƯỚC SAU",NGÕ NÔNG SÁT PHỐ,NGÕ NÔNG SÁT PHỐ,Ngõ Nông Sát Phố Bán Nhà,,Hoàng Mai,Hà Nội,title,consistent,alley_or_lane,success,
131191,https://batdongsan.vn/ban-nha-pho-tram-45m2-gia-chi-nhinh-6-ty-co-o-cho-thang-may-r131191,"Long Biên, Hà Nội",BÁN NHÀ PHỐ TRẠM - 45M2 - GIÁ CHỈ NHỈNH 6 TỶ CÓ Ô CHỜ THANG MÁY,PHỐ TRẠM - 45M2 - GIÁ CHỈ NHỈNH 6 TỶ CÓ Ô CHỜ THANG MÁY,PHỐ TRẠM - 45M2 - GIÁ CHỈ NHỈNH 6 TỶ CÓ Ô CHỜ THANG MÁY,Phố Trạm,,Long Biên,Hà Nội,title,consistent,street_only,success,
146895,https://batdongsan.vn/ban-nha-dam-quang-trung-6-tang-thang-maygara-o-tofull-noi-that-chi-106-ty-r146895,"Long Biên, Hà Nội","Bán nhà Đàm Quang Trung 6 tầng thang máy,gara ô tô,full nội thất chỉ 10,6 tỷ","Bán nhà Đàm Quang Trung 6 tầng thang máy,gara ô tô,full nội thất chỉ 10,6 tỷ","Bán nhà Đàm Quang Trung 6 tầng thang máy,gara ô tô,full nội thất chỉ 10,6 tỷ",,,Long Biên,Hà Nội,title,consistent,unclear,success,
151625,https://batdongsan.vn/nhanh-tay-moi-kip-kham-thien-46-m-3-tang-4-phong-ngu-nha-moi-thoang-dep-cach-o-to-dung-20-r151625,"Đống Đa, Hà Nội","Nhanh Tay mới kịp. Khâm Thiên 46 m, 3 tầng, 4 phòng ngủ, nhà mới, thoáng đẹp, cách ô tô đúng 20","Nhanh Tay mới kịp. Khâm Thiên 46 m, 3 tầng, 4 phòng ngủ, nhà mới, thoáng đẹp, cách ô tô đúng 20","Nhanh Tay mới kịp. Khâm Thiên 46 m, 3 tầng, 4 phòng ngủ, nhà mới, thoáng đẹp, cách ô tô đúng 20",,,Đống Đa,Hà Nội,title,consistent,unclear,success,
175098,https://batdongsan.vn/ban-nha-tai-dong-mai-ha-dong-dt-35m2-thiet-ke-4-tang-nhinh-3-ty-r175098,"Hà Đông, Hà Nội","BÁN NHÀ TẠI ĐỒNG MAI - HÀ ĐÔNG DT 35M2 THIẾT KẾ 4 TẦNG, NHỈNH 3 TỶ","BÁN NHÀ TẠI ĐỒNG MAI - HÀ ĐÔNG DT 35M2 THIẾT KẾ 4 TẦNG, NHỈNH 3 TỶ","BÁN NHÀ TẠI ĐỒNG MAI - HÀ ĐÔNG DT 35M2 THIẾT KẾ 4 TẦNG, NHỈNH 3 TỶ",Bán Nhà Tại Đồng Mai,,Hà Đông,Hà Nội,title,consistent,street_only,success,
143021,https://batdongsan.vn/ban-can-ho-nho-xinh-tai-pho-tran-cung-cau-giay-36m2-1n-1k-1vs-chi-165-ty-r143021,"Cầu Giấy, Hà Nội","Bán Căn Họ nhỏ xinh Tại Phố Trần Cung- Cầu Giấy  36m2, 1N, 1K, 1VS Chỉ 1.65 tỷ",Phố Trần Cung- Cầu Giấy  36m2,Phố Trần Cung- Cầu Giấy 36m2,Phố Trần Cung,,Cầu Giấy,Hà Nội,title,consistent,street_only,success,
128659,https://batdongsan.vn/ban-nha-dong-tien-pho-ha-tri-1-moi-ngay-co-1-trieu-5-tang-82m-103-ty-r128659,"Hà Đông, Hà Nội","Bán nhà dòng tiền phố Hà Trì 1, mỗi ngày có 1 triệu, 5 tầng, 82m, 10.3 tỷ",phố Hà Trì 1,phố Hà Trì 1,,,Hà Đông,Hà Nội,title,consistent,street_only,success,
178599,https://batdongsan.vn/ban-nha-ngo-85-xuan-thuy-cau-giay-vi-tri-dep-o-to-tranh-kinh-doanh-dt-154m2-39-ty-r178599,"Cầu Giấy, Hà Nội",BÁN NHÀ NGÕ 85 XUÂN THỦY CẦU GIẤY - VỊ TRÍ ĐẸP Ô TÔ TRÁNH KINH DOANH: DT 154M2 - 39 TỶ,NGÕ 85 XUÂN THỦY CẦU GIẤY - VỊ TRÍ ĐẸP Ô TÔ TRÁNH KINH DOANH,NGÕ 85 XUÂN THỦY CẦU GIẤY - VỊ TRÍ ĐẸP Ô TÔ TRÁNH KINH DOANH,Ngõ 85 Xuân Thủy Cầu Giấy,,Cầu Giấy,Hà Nội,title,consistent,alley_or_lane,success,
106785,https://batdongsan.vn/ban-nha-mat-pho-co-hang-buom-64m2-4-tang-ngang-5m-55-tythuong-luong-r276979,"Hoàn Kiếm, Hà Nội","Bán nhà mặt Phố Cổ Hàng Buồm, 64m², 4 tầng, ngang 5m, 55 tỷ(thương lượng).",Phố Cổ Hàng Buồm,Phố Cổ Hàng Buồm,,,Hoàn Kiếm,Hà Nội,title,consistent,street_only,success,
147863,https://batdongsan.vn/nha-moi-83m-x-5-tang-gia-138-ty-o-to-tranh-thang-may-kinh-doanh-bat-chap-hang-hiem-ngo-gia-tu-r147863,"Long Biên, Hà Nội","NHÀ MỚI 83m x 5 TẦNG GIÁ 13,8 TỶ Ô TÔ TRÁNH THANG MÁY KINH DOANH BẤT CHẤP HÀNG HIẾM NGÔ GIA TỰ-","NHÀ MỚI 83m x 5 TẦNG GIÁ 13,8 TỶ Ô TÔ TRÁNH THANG MÁY KINH DOANH BẤT CHẤP HÀNG HIẾM NGÔ GIA TỰ-","NHÀ MỚI 83m x 5 TẦNG GIÁ 13,8 TỶ Ô TÔ TRÁNH THANG MÁY KINH DOANH BẤT CHẤP HÀNG HIẾM NGÔ GIA TỰ",Nhà Mới,,Long Biên,Hà Nội,title,consistent,street_only,success,
148140,https://batdongsan.vn/ban-nha-mat-pho-vip-hao-nam-ban-gap-42m2-x-5-tang-chi-18-ty-vi-tri-kim-cuong-r148140,"Đống Đa, Hà Nội",Bán nhà mặt phố Vip Hào Nam bán gấp 42m2 x 5 tầng chỉ 18 tỷ - vị trí kim cương,phố Vip Hào Nam bán gấp 42m2 x 5 tầng chỉ 18 tỷ - vị trí kim cương,phố Vip Hào Nam bán gấp 42m2 x 5 tầng chỉ 18 tỷ - vị trí kim cương,,,Đống Đa,Hà Nội,title,consistent,street_only,success,
128144,https://batdongsan.vn/nha-dep-don-tet-o-to-sieu-gan-phan-khuc-hiem-nha-dep-34m2-42-ty-r128144,"Hà Đông, Hà Nội",NHÀ ĐẸP ĐÓN TẾT - Ô TÔ SIÊU GẦN - PHÂN KHÚC HIẾM NHÀ ĐẸP – 34M2 – 4.2 TỶ,NHÀ ĐẸP ĐÓN TẾT - Ô TÔ SIÊU GẦN - PHÂN KHÚC HIẾM NHÀ ĐẸP – 34M2 – 4.2 TỶ,NHÀ ĐẸP ĐÓN TẾT - Ô TÔ SIÊU GẦN - PHÂN KHÚC HIẾM NHÀ ĐẸP – 34M2 – 4.2 TỶ,Nhà Đẹp Đón Tết,,Hà Đông,Hà Nội,title,consistent,street_only,success,
133002,https://batdongsan.vn/boom-tan-nha-pho-kinh-doanh-duong-nguyen-xien-92m2-8-tang-699-ty-r133002,"Thanh Xuân, Hà Nội",Boom tấn - Nhà phố - Kinh doanh - Đường Nguyễn Xiển 92m2 8 tầng 69.9 tỷ,phố - Kinh doanh - Đường Nguyễn Xiển 92m2 8 tầng 69.9 tỷ,phố - Kinh doanh - Đường Nguyễn Xiển 92m2 8 tầng 69.9 tỷ,Phố - Kinh Doanh,,Thanh Xuân,Hà Nội,title,consistent,street_only,success,
196008,https://batdongsan.vn/nha-pho-vuong-thua-vu-khu-phan-lo-quan-doi-hai-mat-ngo-thoang-truoc-sau-kinh-doanh-r196008,"Thanh Xuân, Hà Nội",NHÀ PHỐ VƯƠNG THỪA VŨ - KHU PHÂN LÔ QUÂN ĐỘI - HAI MẶT NGÕ THOÁNG TRƯỚC SAU - KINH DOANH,PHỐ VƯƠNG THỪA VŨ - KHU PHÂN LÔ QUÂN ĐỘI - HAI MẶT NGÕ THOÁNG TRƯỚC SAU - KINH DOANH,PHỐ VƯƠNG THỪA VŨ - KHU PHÂN LÔ QUÂN ĐỘI - HAI MẶT NGÕ THOÁNG TRƯỚC SAU - KINH DOANH,Phố Vương Thừa Vũ,,Thanh Xuân,Hà Nội,title,consistent,alley_or_lane,success,
168707,https://batdongsan.vn/ban-dat-mat-pho-ngoc-tri-giu-tien-an-toan-sinh-loi-ben-vung-r168707,"Long Biên, Hà Nội","BÁN ĐẤT MẶT PHỐ NGỌC TRÌ – GIỮ TIỀN AN TOÀN, SINH LỜI BỀN VỮNG",PHỐ NGỌC TRÌ – GIỮ TIỀN AN TOÀN,PHỐ NGỌC TRÌ – GIỮ TIỀN AN TOÀN,Bán Đất Mặt Phố Ngọc Trì,,Long Biên,Hà Nội,title,consistent,street_only,success,
166501,https://batdongsan.vn/cuc-hotnha-phan-lo-otovia-he-ham-nghi-canh-vin-gardeniadt35mx5tmt4mnhinh-8-y-r166501,"Nam Từ Liêm, Hà Nội","CỰC HOT!NHÀ PHÂN LÔ OTO,VỈA HÈ HÀM NGHI cạnh Vin Gardenia,DT=35Mx5T,MT=4m,nhỉnh 8 ỷ","CỰC HOT!NHÀ PHÂN LÔ OTO,VỈA HÈ HÀM NGHI cạnh Vin Gardenia,DT=35Mx5T,MT=4m,nhỉnh 8 ỷ","CỰC HOT!NHÀ PHÂN LÔ OTO,VỈA HÈ HÀM NGHI cạnh Vin Gardenia",,,Nam Từ Liêm,Hà Nội,title,consistent,landmark_only,success,
148750,https://batdongsan.vn/ban-nha-nguyen-van-troi-tx-5-tang-32m2-mt-59m-gia-625-ty-r148750,"Thanh Xuân, Hà Nội","BÁN NHÀ NGUYỄN VĂN TRỖI TX 5 TẦNG - 32M²- MT 5.9M, GIÁ 6.25 TỶ.","Nguyễn Văn Trỗi, Đống Đa, Hà Nội","Nguyễn Văn Trỗi, Đống Đa, Hà Nội",Bán Nhà Nguyễn Văn Trỗi Tx,,Thanh Xuân,Hà Nội,dedicated_address,consistent,street_only,success,
121971,https://batdongsan.vn/nha-moi-ba-trieu-le-loi-5tang-50m-gan-pho-gia-79-ty-r121971,"Hà Đông, Hà Nội","Nhà mới Bà Triệu- Lê Lợi 5tầng 50m, gần phố giá 7,9 tỷ.",phố giá 7,phố giá 7,Phố Giá 7 Nhà Mới Bà Triệu,,Hà Đông,Hà Nội,title,consistent,street_only,success,
174627,https://batdongsan.vn/thach-ban-o-to-do-cua-36m-chi-54-ty-r174627,"Long Biên, Hà Nội",Thạch Bàn - Ô tô đỗ cửa - 36m chỉ 5.4 tỷ,Thạch Bàn - Ô tô đỗ cửa - 36m chỉ 5.4 tỷ,Thạch Bàn - Ô tô đỗ cửa - 36m chỉ 5.4 tỷ,,,Long Biên,Hà Nội,title,consistent,unclear,success,
195247,https://batdongsan.vn/ban-nha-pho-kim-nguu-hai-ba-trung-40m-5-tang-gia-89-ty-lh-0937158386-r195247,"Hai Bà Trưng, Hà Nội","Bán nhà phố Kim Ngưu, Hai Bà Trưng 40m, 5 tầng. Giá: 8.9 tỷ. LH: 0937158386",phố Kim Ngưu,phố Kim Ngưu,Phố Kim Ngưu Bán Nhà Phố Kim Ngưu,,Hai Bà Trưng,Hà Nội,title,consistent,street_only,success,
141929,https://batdongsan.vn/ban-nha-pho-tran-quy-kien-cau-giay-6-tang-thiet-ke-thong-san-via-he-o-to-tranh-kinh-doanh-r141929,"Cầu Giấy, Hà Nội","Bán Nhà Phố trần Quý Kiên, Cầu Giấy, 6 tầng thiết kế thông sàn, vỉa hè, ô tô tránh, kinh  doanh",Phố trần Quý Kiên,Phố trần Quý Kiên,,,Cầu Giấy,Hà Nội,title,consistent,street_only,success,
137936,https://batdongsan.vn/50m-nha-pho-o-to-thang-may-mat-tien-rong-san-sang-don-tet-chi-nhinh-9-dong-r137936,"Long Biên, Hà Nội",50M NHÀ PHỐ Ô TÔ THANG MÁY MẶT TIỀN RỘNG SẴN SÀNG ĐÓN TẾT CHỈ NHỈNH 9 ĐỒNG,PHỐ Ô TÔ THANG MÁY MẶT TIỀN RỘNG SẴN SÀNG ĐÓN TẾT CHỈ NHỈNH 9 ĐỒNG,PHỐ Ô TÔ THANG MÁY MẶT TIỀN RỘNG SẴN SÀNG ĐÓN TẾT CHỈ NHỈNH 9 ĐỒNG,50M Nhà Phố,,Long Biên,Hà Nội,title,consistent,street_only,success,
160003,https://batdongsan.vn/dai-la-tran-dai-nghia-39m2-4-tang-4vngu-mt-6m-tai-chinh-7ty-r160003,"Hai Bà Trưng, Hà Nội",🏡 ĐẠI LA – TRẦN ĐẠI NGHĨA  39m² – 4 TẦNG - 4VNGỦ – MT 6M – TÀI CHÍNH 7TỶ 🔥,🏡 ĐẠI LA – TRẦN ĐẠI NGHĨA  39m² – 4 TẦNG - 4VNGỦ – MT 6M – TÀI CHÍNH 7TỶ 🔥,🏡 ĐẠI LA – TRẦN ĐẠI NGHĨA 39m² – 4 TẦNG - 4VNGỦ – MT 6M – TÀI CHÍNH 7TỶ 🔥,Đại La,,Hai Bà Trưng,Hà Nội,title,consistent,street_only,success,
166199,https://batdongsan.vn/ban-nha-ngo-509-vu-tong-phan-ngo-3-gac-tranh-thong-so-vang-gia-dau-tu-48m2-r166199,"Thanh Xuân, Hà Nội",Bán nhà ngõ 509 Vũ Tông Phan- Ngõ 3 gác tránh- Thông số vàng- Giá đầu tư- 48m2,ngõ 509 Vũ Tông Phan- Ngõ 3 gác tránh- Thông số vàng- Giá đầu tư- 48m2,ngõ 509 Vũ Tông Phan- Ngõ 3 gác tránh- Thông số vàng- Giá đầu tư- 48m2,Ngõ 509 Vũ Tông Phan,,Thanh Xuân,Hà Nội,title,consistent,alley_or_lane,success,
179664,https://batdongsan.vn/ban-chung-cu-mat-pho-hai-ba-trung-80m-3-ngu-2-wc-chi-nhinh-3-ty-chua-so-r179664,"Hai Bà Trưng, Hà Nội",Bán chung cư mặt phố Hai Bà Trưng 80m 3 ngủ 2 wc chỉ nhỉnh 3 tỷ chưa sổ,Bán chung cư mặt phố Hai Bà Trưng 80m 3 ngủ 2 wc chỉ nhỉnh 3 tỷ chưa sổ,Bán chung cư mặt phố Hai Bà Trưng 80m 3 ngủ 2 wc chỉ nhỉnh 3 tỷ chưa sổ,,,Hai Bà Trưng,Hà Nội,title,consistent,project_or_residential_area,success,
153804,https://batdongsan.vn/ban-nha-bui-quoc-khai-hoang-mai-phan-lo-20m-o-to-tranh-51m2-112tyctl-r153804,"Hoàng Mai, Hà Nội","BÁN NHÀ BÙI QUỐC KHÁI, HOÀNG MAI, PHÂN LÔ 20M Ô TÔ TRÁNH, 51M2, 11.2TỶ(CTL)","BÁN NHÀ BÙI QUỐC KHÁI, HOÀNG MAI, PHÂN LÔ 20M Ô TÔ TRÁNH, 51M2, 11.2TỶ(CTL)","BÁN NHÀ BÙI QUỐC KHÁI, HOÀNG MAI, PHÂN LÔ 20M Ô TÔ TRÁNH, 51M2, 11.2TỶ(CTL)","Bán Nhà Bùi Quốc Khái, Hoàng Mai, Phân Lô 20M",,Hoàng Mai,Hà Nội,title,consistent,street_only,success,
147336,https://batdongsan.vn/ban-nha-mat-pho-au-co-nha-dan-xay-kien-co-so-vuong-dep-57m2-mt55-48-ty-r147336,"Tây Hồ, Hà Nội","BÁN NHÀ MẶT PHỐ ÂU CƠ, NHÀ DÂN XÂY KIÊN CỐ. SỔ VUÔNG ĐẸP. 57M2 MT5.5 $4.8 TY.",PHỐ ÂU CƠ,PHỐ ÂU CƠ,"Bán Nhà Mặt Phố Âu Cơ, Nhà Dân Xây Kiên Cố. Sổ Vuông Đẹp. 57M2 Mt5.5",,Tây Hồ,Hà Nội,title,consistent,street_only,success,
127575,https://batdongsan.vn/ban-nha-35m2-5-tang-3pn-4wc-linh-nam-hoang-mai-45-ty-r127575,"Hoàng Mai, Hà Nội","Bán nhà 35m², 5 tầng, 3PN, 4WC, Lĩnh Nam - Hoàng Mai - 4.5 tỷ","Bán nhà 35m², 5 tầng, 3PN, 4WC, Lĩnh Nam - Hoàng Mai - 4.5 tỷ","Bán nhà 35m², 5 tầng, 3PN, 4WC, Lĩnh Nam - Hoàng Mai - 4.5 tỷ","3Pn, 4Wc,",,Hoàng Mai,Hà Nội,title,consistent,street_only,success,
186301,https://batdongsan.vn/nha-moi-tan-xuan-38m2-5-tang-dep-ngo-thong-thoang-o-suong-gia-chi-6-ty-r186301,"Bắc Từ Liêm, Hà Nội","Nhà mới Tân Xuân 38m2, 5 tầng đẹp, ngõ thông thoáng, ở sướng, giá chỉ 6  tỷ",ngõ thông thoáng,ngõ thông thoáng,Ngõ Thông Thoáng Nhà Mới Tân Xuân 38M2,,Bắc Từ Liêm,Hà Nội,title,consistent,alley_or_lane,success,
120322,https://batdongsan.vn/ban-nha-my-dinh-nam-tu-liem-ngo-thong-thoang-gan-o-to-nha-thoang-sang-5-tang-66-ty-r120322,"Nam Từ Liêm, Hà Nội","BÁN NHÀ MỸ ĐÌNH NAM TỪ LIÊM NGÕ THÔNG THOÁNG GẦN Ô TÔ NHÀ THOÁNG SÁNG 5 TẦNG 6,6 TỶ","Vị trí cực đẹp, nhà mặt ngách thông ra Phú Mỹ, Lê Đức Thọ","Vị trí cực đẹp, nhà mặt ngách thông ra Phú Mỹ, Lê Đức Thọ",Bán Nhà Mỹ Đình Nam Từ Liêm Ngõ Thông Thoáng Gần,,Nam Từ Liêm,Hà Nội,dedicated_address,consistent,alley_or_lane,success,
135159,https://batdongsan.vn/ban-toa-ccmn-pho-tan-trieu-70-m2-x7-tang-22-phong-khep-kin-r135159,"Thanh Trì, Hà Nội",💥💥 Bán Tòa CCMN Phố Tân Triều 70 m2 X7 Tầng + 22 Phòng Khép Kín 💥💥,Phố Tân Triều 70 m2 X7 Tầng + 22 Phòng Khép Kín 💥💥,Phố Tân Triều 70 m2 X7 Tầng + 22 Phòng Khép Kín 💥💥,,,Thanh Trì,Hà Nội,title,consistent,street_only,success,
183275,https://batdongsan.vn/ban-nha-nguyen-van-cu-118m-x-5-tang-mat-tien-55m-thang-may-gara-kinh-doanh-r183275,"Long Biên, Hà Nội","bán nhà Nguyễn Văn Cừ, 118m x 5 tầng, mặt tiền 5.5m, thang máy, gara, kinh doanh","khu vực Nguyễn Văn Cừ, cách cầu Chương Dương 200m, mặt ngõ ôtô thông , cạnh bệnh viện Bắc Hà","khu vực Nguyễn Văn Cừ, cách cầu Chương Dương 200m, mặt ngõ ôtô thông , cạnh bệnh viện Bắc Hà",Ngõ Ôtô Thông,,Long Biên,Hà Nội,dedicated_address,consistent,alley_or_lane,success,
189981,https://batdongsan.vn/mat-pho-co-long-duong-o-to-tranh-via-he-menh-mong-kinh-doanh-vo-doi-5-tang-dep-nhinh-25-ty-r189981,"Hoàn Kiếm, Hà Nội","MẶT PHỐ CỔ LÒNG ĐƯỜNG Ô TÔ TRÁNH, VỈA HÈ MÊNH MÔNG, KINH DOANH VÔ ĐỐI 5 TẦNG ĐẸP NHỈNH 25 TỶ",PHỐ CỔ LÒNG ĐƯỜNG Ô TÔ TRÁNH,PHỐ CỔ LÒNG ĐƯỜNG Ô TÔ TRÁNH,Mặt Phố Cổ Lòng Đường,,Hoàn Kiếm,Hà Nội,title,consistent,street_only,success,
172724,https://batdongsan.vn/ban-nha-mat-pho-nguyen-cong-hoan-ba-dinh-164m2-mt-115m-dong-tien-100-trth-r172724,"Ba Đình, Hà Nội","BÁN NHÀ MẶT PHỐ NGUYỄN CÔNG HOAN, BA ĐÌNH - 164M² - MT 11.5M - DÒNG TIỀN 100 TR/TH",PHỐ NGUYỄN CÔNG HOAN,PHỐ NGUYỄN CÔNG HOAN,"Bán Nhà Mặt Phố Nguyễn Công Hoan, Ba Đình",,Ba Đình,Hà Nội,title,consistent,street_only,success,
173940,https://batdongsan.vn/ban-nha-le-trong-tan-34mngo-o-to-hon-12-ty-r173940,"Thanh Xuân, Hà Nội","Bán nhà Lê Trọng Tấn 34m,ngõ ô tô, hơn 12 tỷ.",ngõ ô tô,ngõ ô tô,,,Thanh Xuân,Hà Nội,title,consistent,alley_or_lane,success,
117747,https://batdongsan.vn/yen-phu-tay-ho-42m2-x-7-tang-nha-mat-pho-lo-goc-ba-mat-thoang-via-he-kinh-doanh-sam-uat-gia-r117747,"Tây Hồ, Hà Nội","YÊN PHỤ, TÂY HỒ, 42M2 x 7 TẦNG, NHÀ MẶT PHỐ, LÔ GÓC, BA MẶT THOÁNG, VỈA HÈ, KINH DOANH SẦM UẤT GIÁ","YÊN PHỤ, TÂY HỒ, 42M2 x 7 TẦNG, NHÀ MẶT PHỐ, LÔ GÓC, BA MẶT THOÁNG, VỈA HÈ, KINH DOANH SẦM UẤT GIÁ","YÊN PHỤ, TÂY HỒ, 42M2 x 7 TẦNG, NHÀ MẶT PHỐ, LÔ GÓC, BA MẶT THOÁNG, VỈA HÈ, KINH DOANH SẦM UẤT GIÁ","Yên Phụ, Tây Hồ, 42M2",,Tây Hồ,Hà Nội,description,consistent,street_only,success,
118762,https://batdongsan.vn/ban-nha-hoang-hoa-tham-ba-dinh-ngo-ba-gac-tranh-san-go-cua-chong-chay-noi-that-cao-cap-r118762,"Ba Đình, Hà Nội","Bán Nhà Hoàng Hoa Thám Ba Đình Ngõ  Ba Gác Tránh, Sàn Gỗ, Cửa Chống Cháy, Nội Thất Cao Cấp","Đường Hoàng Hoa Thám, Ngõ thông, Khu vực 3 Đình","Đường Hoàng Hoa Thám, Ngõ thông, Khu vực 3 Đình",Đường Hoàng Hoa Thám,,Ba Đình,Hà Nội,dedicated_address,consistent,alley_or_lane,success,
161276,https://batdongsan.vn/hoa-haube-van-danquang-trungha-dong40m-5-tang-gia-hon-8-ty-r161276,"Hà Đông, Hà Nội","HOA HẬU,BÊ VĂN ĐAN,QUANG TRUNG,HÀ ĐÔNG,40M 5 TẦNG GIÁ HƠN 8 TỶ","Ngay gần Ga Cát Linh Hà Đông, Bệnh viện,siêu thị ,trường","Ngay gần Ga Cát Linh Hà Đông, Bệnh viện,siêu thị ,trường","Hoa Hậu,Bê Văn Đan,Quang Trung,Hà Đông,40M",,Hà Đông,Hà Nội,dedicated_address,consistent,street_only,success,
124463,https://batdongsan.vn/ban-gap-nha-bach-mai-dt-35m2-mt-41m-cach-mat-pho-tram-m-gia-chi-525ty-r124463,"Hai Bà Trưng, Hà Nội","Bán gấp nhà Bạch Mai . DT 35m2 , MT 4,1m. Cách mặt phố trăm m. Giá chỉ 5,25tỷ",phố trăm m. Giá chỉ 5,phố trăm m. Giá chỉ 5,Phố Trăm M,,Hai Bà Trưng,Hà Nội,title,consistent,street_only,success,
182135,https://batdongsan.vn/phung-chi-kien-30m-x5-tang-88-ty-phan-loo-to-tranh-nha-dan-xay2-thoangfull-noi-that-r182135,"Cầu Giấy, Hà Nội","PHÙNG CHÍ KIÊN 30M x5 TẦNG 8,8 TỶ-PHÂN LÔ,Ô TÔ TRÁNH NHÀ DÂN XÂY,2 THOÁNG,FULL NỘI THẤT","PHÙNG CHÍ KIÊN 30M x5 TẦNG 8,8 TỶ-PHÂN LÔ,Ô TÔ TRÁNH NHÀ DÂN XÂY,2 THOÁNG,FULL NỘI THẤT","PHÙNG CHÍ KIÊN 30M x5 TẦNG 8,8 TỶ-PHÂN LÔ,Ô TÔ TRÁNH NHÀ DÂN XÂY,2 THOÁNG,FULL NỘI THẤT",Phùng Chí Kiên 30M,,Cầu Giấy,Hà Nội,title,consistent,street_only,success,
85976,https://batdongsan.vn/pho-tan-mai-ban-nha-38m6t-oto-do-cong-nha-dep-lung-linh-gia-re-bat-ngo-lh-ngay-097xxx-r256144,"Hoàng Mai, Hà Nội","Phố Tân Mai, Bán Nhà 38m6T Ôtô đỗ cổng, Nhà đẹp lung linh giá rẻ bất ngờ! LH ngay 097xxx",Phố Tân Mai,Phố Tân Mai,Phố Tân Mai Phố Tân Mai,,Hoàng Mai,Hà Nội,title,consistent,street_only,success,
119763,https://batdongsan.vn/dong-da-sieu-pham-mat-pho-35m2-4-tang-kinh-doanh-sam-uat-thang-may-via-he-lo-goc-3-mat-r119763,"Đống Đa, Hà Nội","ĐỐNG ĐA, SIÊU PHẨM MẶT PHỐ 35M2 4 TẦNG - KINH DOANH SẦM UẤT - THANG MÁY - VỈA HÈ - LÔ GÓC 3 MẶT",PHỐ 35M2 4 TẦNG - KINH DOANH SẦM UẤT - THANG MÁY - VỈA HÈ - LÔ GÓC 3 MẶT,PHỐ 35M2 4 TẦNG - KINH DOANH SẦM UẤT - THANG MÁY - VỈA HÈ - LÔ GÓC 3 MẶT,Phố 35M2 4 Tầng,,Đống Đa,Hà Nội,title,consistent,street_only,success,
150770,https://batdongsan.vn/toa-nha-van-phong-mat-pho-giang-vo-120m-x-10-tang-thang-may-2-mat-thoang-kd-84-ty-r150770,"Ba Đình, Hà Nội",TOÀ NHÀ VĂN PHÒNG MẶT PHỐ GIẢNG VÕ – 120M x 10 TẦNG THANG MÁY – 2 MẶT THOÁNG – KD – 84 TỶ,PHỐ GIẢNG VÕ – 120M x 10 TẦNG THANG MÁY – 2 MẶT THOÁNG – KD – 84 TỶ,PHỐ GIẢNG VÕ – 120M x 10 TẦNG THANG MÁY – 2 MẶT THOÁNG – KD – 84 TỶ,Toà Nhà Văn Phòng Mặt Phố Giảng Võ,,Ba Đình,Hà Nội,title,consistent,street_only,success,
