area_m2,bedrooms,frontage,price_million_vnd,province,district,distance_to_center_km,log_area,area_sq,log_distance,area_dist_inter
156.0,4.0,0,17300.0,Hồ Chí Minh,Thủ Đức,9.91,5.056245805348308,24336.0,2.3896797998449792,1545.96
50.0,4.0,0,18500.0,Hà Nội,Long Biên,4.08,3.9318256327243257,2500.0,1.6253112615903906,204.0
60.0,4.0,0,4600.0,Đà Nẵng,Liên Chiểu,,4.110873864173311,3600.0,1.9300710850255671,353.4
85.0,6.0,1,37500.0,Hà Nội,Tây Hồ,5.66,4.454347296253507,7225.0,1.8961194845522977,481.1
48.0,6.0,0,22500.0,Hà Nội,Tây Hồ,5.66,3.8918202981106265,2304.0,1.8961194845522977,271.68
25.0,3.0,0,7500.0,Hà Nội,Đống Đa,3.27,3.258096538021482,625.0,1.451613827240533,81.75
65.0,6.0,1,10900.0,Hồ Chí Minh,Quận 8,9.83,4.189654742026425,4225.0,2.382320061012899,638.95
37.0,,1,2500.0,Thừa Thiên Huế,Huế,,3.6375861597263857,1369.0,1.9300710850255671,217.92999999999998
56.0,3.0,0,7200.0,Hồ Chí Minh,Tân Phú,8.06,4.04305126783455,3136.0,2.203869120054888,451.36
128.0,10.0,0,75800.0,Hà Nội,Ba Đình,3.18,4.859812404361672,16384.0,1.430311246536665,407.04
90.0,6.0,0,8300.0,Hồ Chí Minh,Quận 8,9.83,4.51085950651685,8100.0,2.382320061012899,884.7
36.0,,0,8000.0,Hồ Chí Minh,Phú Nhuận,3.35,3.6109179126442243,1296.0,1.4701758451005926,120.60000000000001
50.0,3.0,0,7250.0,Hồ Chí Minh,Gò Vấp,7.86,3.9318256327243257,2500.0,2.1815467646169897,393.0
54.0,4.0,0,9500.0,Hồ Chí Minh,Tân Bình,5.89,4.007333185232471,2916.0,1.9300710850255671,318.06
30.0,4.0,0,6250.0,Hà Nội,Hoàng Mai,5.66,3.4339872044851463,900.0,1.8961194845522977,169.8
68.0,3.0,1,5380.0,Hồ Chí Minh,Bình Tân,10.67,4.23410650459726,4624.0,2.4570214462984645,725.56
30.0,3.0,0,6350.0,Hà Nội,Hai Bà Trưng,2.31,3.4339872044851463,900.0,1.1969481893889715,69.3
40.0,2.0,1,3800.0,Hồ Chí Minh,Bình Chánh,15.37,3.713572066704308,1600.0,2.7954503913830435,614.8
50.0,3.0,0,11600.0,Hà Nội,Cầu Giấy,6.65,3.9318256327243257,2500.0,2.0347056478384444,332.5
35.0,3.0,0,6250.0,Hà Nội,Tây Hồ,5.66,3.58351893845611,1225.0,1.8961194845522977,198.1
70.0,2.0,0,5200.0,Hồ Chí Minh,Quận 9,,4.2626798770413155,4900.0,1.9300710850255671,412.29999999999995
275.0,3.0,0,61000.0,Hà Nội,Bắc Từ Liêm,10.82,5.62040086571715,75625.0,2.469793011977952,2975.5
43.0,4.0,0,5300.0,Hồ Chí Minh,Gò Vấp,7.86,3.784189633918261,1849.0,2.1815467646169897,337.98
56.0,3.0,0,6800.0,Hồ Chí Minh,Nhà Bè,14.7,4.04305126783455,3136.0,2.7536607123542622,823.1999999999999
70.0,4.0,0,6000.0,Hồ Chí Minh,Tân Phú,8.06,4.2626798770413155,4900.0,2.203869120054888,564.2
260.0,10.0,0,35000.0,Hồ Chí Minh,Quận 2,,5.564520407322694,67600.0,1.9300710850255671,1531.3999999999999
60.0,5.0,0,16800.0,Hà Nội,Long Biên,4.08,4.110873864173311,3600.0,1.6253112615903906,244.8
31.0,3.0,0,4600.0,Hà Nội,Hoài Đức,16.19,3.4657359027997265,961.0,2.844327819394758,501.89000000000004
48.0,3.0,0,7700.0,Hà Nội,Long Biên,4.08,3.8918202981106265,2304.0,1.6253112615903906,195.84
95.0,4.0,0,17800.0,Hồ Chí Minh,Tân Phú,8.06,4.564348191467836,9025.0,2.203869120054888,765.7
100.0,,0,30000.0,Hà Nội,Cầu Giấy,6.65,4.61512051684126,10000.0,2.0347056478384444,665.0
40.0,5.0,0,8000.0,Hà Nội,Thanh Xuân,5.88,3.713572066704308,1600.0,1.9286186519452522,235.2
101.0,15.0,0,86000.0,Hà Nội,Ba Đình,3.18,4.624972813284271,10201.0,1.430311246536665,321.18
35.0,4.0,0,6500.0,Hồ Chí Minh,Quận 10,3.65,3.58351893845611,1225.0,1.536867219599265,127.75
170.0,8.0,1,99000.0,Hà Nội,Đống Đa,3.27,5.14166355650266,28900.0,1.451613827240533,555.9
59.0,3.0,0,6380.0,Hồ Chí Minh,Gò Vấp,7.86,4.0943445622221,3481.0,2.1815467646169897,463.74
66.0,3.0,0,5645.0,Hồ Chí Minh,Gò Vấp,7.86,4.204692619390966,4356.0,2.1815467646169897,518.76
50.0,,0,13650.0,Hà Nội,Hoàng Mai,5.66,3.9318256327243257,2500.0,1.8961194845522977,283.0
47.0,6.0,0,13900.0,Hà Nội,Hoài Đức,16.19,3.871201010907891,2209.0,2.844327819394758,760.9300000000001
60.0,3.0,0,4000.0,Hà Nội,Gia Lâm,10.66,4.110873864173311,3600.0,2.4561641809223462,639.6
57.0,4.0,1,15000.0,Hồ Chí Minh,Tân Bình,5.89,4.060443010546419,3249.0,1.9300710850255671,335.72999999999996
68.0,,1,36000.0,Hà Nội,Tây Hồ,5.66,4.23410650459726,4624.0,1.8961194845522977,384.88
30.0,3.0,0,6500.0,Hồ Chí Minh,Quận 10,3.65,3.4339872044851463,900.0,1.536867219599265,109.5
45.0,3.0,0,7350.0,Hà Nội,Hoàng Mai,5.66,3.828641396489095,2025.0,1.8961194845522977,254.70000000000002
28.0,4.0,0,7500.0,Hồ Chí Minh,Quận 10,3.65,3.367295829986474,784.0,1.536867219599265,102.2
114.0,4.0,0,8400.0,Hồ Chí Minh,Quận 3,1.99,4.74493212836325,12996.0,1.095273387402595,226.85999999999999
57.0,2.0,0,15390.0,Hồ Chí Minh,Quận 10,3.65,4.060443010546419,3249.0,1.536867219599265,208.04999999999998
63.0,2.0,0,5200.0,Hồ Chí Minh,Bình Tân,10.67,4.1588830833596715,3969.0,2.4570214462984645,672.21
64.0,4.0,0,5400.0,Hồ Chí Minh,Thủ Đức,9.91,4.174387269895637,4096.0,2.3896797998449792,634.24
55.0,6.0,0,10700.0,Hà Nội,Hà Đông,10.4,4.02535169073515,3025.0,2.4336133554004498,572.0
25.0,3.0,0,5950.0,Hà Nội,Hai Bà Trưng,2.31,3.258096538021482,625.0,1.1969481893889715,57.75
54.0,5.0,0,10300.0,Hồ Chí Minh,Bình Thạnh,3.85,4.007333185232471,2916.0,1.5789787049493917,207.9
63.0,4.0,0,11000.0,Hà Nội,Đan Phượng,21.14,4.1588830833596715,3969.0,3.0973859272804907,1331.82
57.0,14.0,0,16800.0,Hà Nội,Hai Bà Trưng,2.31,4.060443010546419,3249.0,1.1969481893889715,131.67000000000002
76.0,14.0,1,19800.0,Hồ Chí Minh,Bình Thạnh,3.85,4.343805421853684,5776.0,1.5789787049493917,292.6
50.0,5.0,0,9300.0,Hồ Chí Minh,Phú Nhuận,3.35,3.9318256327243257,2500.0,1.4701758451005926,167.5
31.0,3.0,0,12000.0,Hà Nội,Cầu Giấy,6.65,3.4657359027997265,961.0,2.0347056478384444,206.15
41.0,3.0,0,2150.0,Hải Phòng,An Dương,,3.7376696182833684,1681.0,1.9300710850255671,241.48999999999998
65.0,8.0,0,16000.0,Hồ Chí Minh,Quận 8,9.83,4.189654742026425,4225.0,2.382320061012899,638.95
72.0,6.0,0,14900.0,Hồ Chí Minh,Gò Vấp,7.86,4.290459441148391,5184.0,2.1815467646169897,565.9200000000001
43.0,4.0,0,11.0,Hà Nội,Ba Đình,3.18,3.784189633918261,1849.0,1.430311246536665,136.74
100.0,3.0,0,18500.0,Hồ Chí Minh,Quận 8,9.83,4.61512051684126,10000.0,2.382320061012899,983.0
180.0,10.0,1,20000.0,Đà Nẵng,Sơn Trà,,5.198497031265826,32400.0,1.9300710850255671,1060.2
48.0,6.0,0,9800.0,Hồ Chí Minh,Quận 8,9.83,3.8918202981106265,2304.0,2.382320061012899,471.84000000000003
75.0,3.0,0,3798.0,Bình Dương,Thủ Dầu Một,,4.330733340286331,5625.0,1.9300710850255671,441.75
68.0,4.0,1,25000.0,Hà Nội,Thanh Xuân,5.88,4.23410650459726,4624.0,1.9286186519452522,399.84
40.0,3.0,0,4200.0,Hồ Chí Minh,Tân Bình,5.89,3.713572066704308,1600.0,1.9300710850255671,235.6
39.0,4.0,0,8000.0,Hà Nội,Hai Bà Trưng,2.31,3.6888794541139363,1521.0,1.1969481893889715,90.09
21.0,2.0,0,3050.0,Hồ Chí Minh,Quận 7,5.29,3.091042453358316,441.0,1.8389610707123492,111.09
143.0,33.0,0,39900.0,Hồ Chí Minh,Tân Bình,5.89,4.969813299576001,20449.0,1.9300710850255671,842.27
23.0,3.0,0,4000.0,Hồ Chí Minh,Quận 8,9.83,3.1780538303479458,529.0,2.382320061012899,226.09
48.0,4.0,0,5480.0,Hồ Chí Minh,Quận 8,9.83,3.8918202981106265,2304.0,2.382320061012899,471.84000000000003
117.0,2.0,0,4000.0,Bình Dương,Dĩ An,,4.770684624465665,13689.0,1.9300710850255671,689.13
47.0,5.0,0,14000.0,Hà Nội,Long Biên,4.08,3.871201010907891,2209.0,1.6253112615903906,191.76
46.0,3.0,0,4200.0,Hà Nội,Hoài Đức,16.19,3.8501476017100584,2116.0,2.844327819394758,744.74
103.0,7.0,0,23300.0,Hồ Chí Minh,Quận 10,3.65,4.6443908991413725,10609.0,1.536867219599265,375.95
64.0,6.0,1,7120.0,Hà Nội,Hà Đông,10.4,4.174387269895637,4096.0,2.4336133554004498,665.6
30.0,3.0,0,8500.0,Hà Nội,Cầu Giấy,6.65,3.4339872044851463,900.0,2.0347056478384444,199.5
65.0,7.0,0,21600.0,Hà Nội,Long Biên,4.08,4.189654742026425,4225.0,1.6253112615903906,265.2
60.0,10.0,0,8199.0,Hà Nội,Gia Lâm,10.66,4.110873864173311,3600.0,2.4561641809223462,639.6
50.0,4.0,0,4850.0,Hồ Chí Minh,Thủ Đức,9.91,3.9318256327243257,2500.0,2.3896797998449792,495.5
70.0,3.0,0,9700.0,Hồ Chí Minh,Quận 7,5.29,4.2626798770413155,4900.0,1.8389610707123492,370.3
42.0,6.0,0,7900.0,Hồ Chí Minh,Phú Nhuận,3.35,3.7612001156935624,1764.0,1.4701758451005926,140.70000000000002
37.0,2.0,0,3400.0,Hồ Chí Minh,Tân Bình,5.89,3.6375861597263857,1369.0,1.9300710850255671,217.92999999999998
32.0,3.0,0,5000.0,Hà Nội,Hoài Đức,16.19,3.4965075614664802,1024.0,2.844327819394758,518.08
39.0,3.0,0,4200.0,Hà Nội,Đan Phượng,21.14,3.6888794541139363,1521.0,3.0973859272804907,824.46
32.0,2.0,0,3150.0,Đà Nẵng,Hải Châu,,3.4965075614664802,1024.0,1.9300710850255671,188.48
65.0,4.0,0,21600.0,Hà Nội,Long Biên,4.08,4.189654742026425,4225.0,1.6253112615903906,265.2
40.0,3.0,1,6700.0,Hà Nội,Tây Hồ,5.66,3.713572066704308,1600.0,1.8961194845522977,226.4
40.0,2.0,0,4200.0,Hồ Chí Minh,Bình Tân,10.67,3.713572066704308,1600.0,2.4570214462984645,426.8
40.0,4.0,0,5600.0,Hồ Chí Minh,Quận 11,5.68,3.713572066704308,1600.0,1.8991179875485542,227.2
252.0,14.0,0,32000.0,Hồ Chí Minh,Quận 12,11.96,5.53338948872752,63504.0,2.561867690924129,3013.92
130.0,6.0,1,60000.0,Hà Nội,Bắc Từ Liêm,10.82,4.875197323201151,16900.0,2.469793011977952,1406.6000000000001
126.0,5.0,0,17800.0,Hồ Chí Minh,Gò Vấp,7.86,4.844187086458591,15876.0,2.1815467646169897,990.36
67.0,6.0,0,11980.0,Hồ Chí Minh,Bình Thạnh,3.85,4.219507705176107,4489.0,1.5789787049493917,257.95
66.0,2.0,0,1900.0,Khánh Hòa,Nha Trang,,4.204692619390966,4356.0,1.9300710850255671,388.73999999999995
105.0,6.0,0,21800.0,Hồ Chí Minh,Tân Phú,8.06,4.663439094112067,11025.0,2.203869120054888,846.3000000000001
60.0,4.0,0,8600.0,Hồ Chí Minh,Bình Thạnh,3.85,4.110873864173311,3600.0,1.5789787049493917,231.0
37.0,2.0,0,3470.0,Hồ Chí Minh,Tân Bình,5.89,3.6375861597263857,1369.0,1.9300710850255671,217.92999999999998
55.0,4.0,0,4700.0,Hồ Chí Minh,Quận 12,11.96,4.02535169073515,3025.0,2.561867690924129,657.8000000000001
40.0,7.0,1,18000.0,Hà Nội,Đống Đa,3.27,3.713572066704308,1600.0,1.451613827240533,130.8
84.0,7.0,0,8500.0,Hồ Chí Minh,Quận 9,,4.442651256490317,7056.0,1.9300710850255671,494.76
90.0,4.0,0,9700.0,Hồ Chí Minh,Quận 7,5.29,4.51085950651685,8100.0,1.8389610707123492,476.1
109.0,4.0,1,5000.0,Hồ Chí Minh,Quận 9,,4.700480365792417,11881.0,1.9300710850255671,642.01
70.0,3.0,1,19900.0,Hồ Chí Minh,Gò Vấp,7.86,4.2626798770413155,4900.0,2.1815467646169897,550.2
85.0,2.0,0,5600.0,Hồ Chí Minh,Bình Tân,10.67,4.454347296253507,7225.0,2.4570214462984645,906.95
25.0,4.0,1,6800.0,Hồ Chí Minh,Quận 8,9.83,3.258096538021482,625.0,2.382320061012899,245.75
33.0,3.0,0,11500.0,Hà Nội,Tây Hồ,5.66,3.5263605246161616,1089.0,1.8961194845522977,186.78
90.0,4.0,0,8800.0,Hồ Chí Minh,Gò Vấp,7.86,4.51085950651685,8100.0,2.1815467646169897,707.4
75.0,3.0,0,6100.0,Hồ Chí Minh,Quận 9,,4.330733340286331,5625.0,1.9300710850255671,441.75
48.0,5.0,0,11000.0,Hồ Chí Minh,Tân Bình,5.89,3.8918202981106265,2304.0,1.9300710850255671,282.71999999999997
50.0,11.0,0,14800.0,Hà Nội,Tây Hồ,5.66,3.9318256327243257,2500.0,1.8961194845522977,283.0
105.0,12.0,0,9900.0,Hồ Chí Minh,Tân Bình,5.89,4.663439094112067,11025.0,1.9300710850255671,618.4499999999999
98.0,3.0,0,6250.0,Hồ Chí Minh,Thủ Đức,9.91,4.59511985013459,9604.0,2.3896797998449792,971.1800000000001
50.0,10.0,1,12600.0,Hà Nội,Hoàng Mai,5.66,3.9318256327243257,2500.0,1.8961194845522977,283.0
70.0,2.0,0,4890.0,Hồ Chí Minh,Thủ Đức,9.91,4.2626798770413155,4900.0,2.3896797998449792,693.7
32.0,4.0,0,4580.0,Hồ Chí Minh,Bình Tân,10.67,3.4965075614664802,1024.0,2.4570214462984645,341.44
115.0,3.0,0,9800.0,Hồ Chí Minh,Quận 12,11.96,4.7535901911063645,13225.0,2.561867690924129,1375.4
86.0,4.0,0,16000.0,Hồ Chí Minh,Phú Nhuận,3.35,4.465908118654584,7396.0,1.4701758451005926,288.1
67.0,4.0,0,9700.0,Hà Nội,Long Biên,4.08,4.219507705176107,4489.0,1.6253112615903906,273.36
1.0,3.0,0,4500.0,Hà Nội,Gia Lâm,10.66,0.6931471805599453,1.0,2.4561641809223462,10.66
86.0,6.0,1,28000.0,Hà Nội,Long Biên,4.08,4.465908118654584,7396.0,1.6253112615903906,350.88
33.0,3.0,0,4500.0,Hà Nội,Hoài Đức,16.19,3.5263605246161616,1089.0,2.844327819394758,534.2700000000001
80.0,,1,18500.0,Đà Nẵng,Hải Châu,,4.394449154672439,6400.0,1.9300710850255671,471.2
43.0,3.0,0,6600.0,Hồ Chí Minh,Tân Bình,5.89,3.784189633918261,1849.0,1.9300710850255671,253.26999999999998
48.0,5.0,1,10490.0,Hồ Chí Minh,Tân Bình,5.89,3.8918202981106265,2304.0,1.9300710850255671,282.71999999999997
152.0,8.0,0,26000.0,Hồ Chí Minh,Tân Bình,5.89,5.030437921392435,23104.0,1.9300710850255671,895.28
100.0,9.0,1,28000.0,Hồ Chí Minh,Phú Nhuận,3.35,4.61512051684126,10000.0,1.4701758451005926,335.0
200.0,39.0,1,130000.0,Hà Nội,Hoàn Kiếm,0.0,5.303304908059076,40000.0,0.0,0.0
50.0,,1,9300.0,Hồ Chí Minh,Phú Nhuận,3.35,3.9318256327243257,2500.0,1.4701758451005926,167.5
54.0,4.0,0,3599.0,Hải Phòng,Ngô Quyền,,4.007333185232471,2916.0,1.9300710850255671,318.06
52.0,5.0,0,20800.0,Hà Nội,Hoàng Mai,5.66,3.970291913552122,2704.0,1.8961194845522977,294.32
103.0,8.0,1,89000.0,Hà Nội,Hai Bà Trưng,2.31,4.6443908991413725,10609.0,1.1969481893889715,237.93
23.0,3.0,0,5900.0,Hà Nội,Đống Đa,3.27,3.1780538303479458,529.0,1.451613827240533,75.21
50.0,3.0,0,4850.0,Hồ Chí Minh,Quận 12,11.96,3.9318256327243257,2500.0,2.561867690924129,598.0
50.0,5.0,0,10500.0,Hà Nội,Hai Bà Trưng,2.31,3.9318256327243257,2500.0,1.1969481893889715,115.5
60.0,5.0,0,24500.0,Hà Nội,Thanh Xuân,5.88,4.110873864173311,3600.0,1.9286186519452522,352.8
37.0,2.0,0,5000.0,Hồ Chí Minh,Tân Bình,5.89,3.6375861597263857,1369.0,1.9300710850255671,217.92999999999998
53.0,4.0,0,5400.0,Hồ Chí Minh,Tân Bình,5.89,3.9889840465642745,2809.0,1.9300710850255671,312.16999999999996
50.0,7.0,0,16000.0,Hà Nội,Tây Hồ,5.66,3.9318256327243257,2500.0,1.8961194845522977,283.0
147.0,3.0,1,9300.0,Hồ Chí Minh,Thủ Đức,9.91,4.997212273764115,21609.0,2.3896797998449792,1456.77
49.0,4.0,0,6800.0,Hồ Chí Minh,Quận 8,9.83,3.912023005428146,2401.0,2.382320061012899,481.67
160.0,3.0,0,11350.0,Hồ Chí Minh,Quận 9,,5.081404364984463,25600.0,1.9300710850255671,942.4
59.0,4.0,0,7900.0,Hồ Chí Minh,Tân Bình,5.89,4.0943445622221,3481.0,1.9300710850255671,347.51
76.0,5.0,0,28800.0,Hà Nội,Cầu Giấy,6.65,4.343805421853684,5776.0,2.0347056478384444,505.40000000000003
103.0,4.0,1,25500.0,Hà Nội,Hoàng Mai,5.66,4.6443908991413725,10609.0,1.8961194845522977,582.98
52.0,4.0,0,6400.0,Hồ Chí Minh,Bình Tân,10.67,3.970291913552122,2704.0,2.4570214462984645,554.84
35.0,4.0,0,11000.0,Hà Nội,Long Biên,4.08,3.58351893845611,1225.0,1.6253112615903906,142.8
90.0,5.0,1,11350.0,Hồ Chí Minh,Quận 9,,4.51085950651685,8100.0,1.9300710850255671,530.1
80.0,6.0,0,12900.0,Hồ Chí Minh,Phú Nhuận,3.35,4.394449154672439,6400.0,1.4701758451005926,268.0
40.0,4.0,0,7300.0,Hà Nội,Hai Bà Trưng,2.31,3.713572066704308,1600.0,1.1969481893889715,92.4
78.0,13.0,1,78000.0,Hà Nội,Hoàn Kiếm,0.0,4.3694478524670215,6084.0,0.0,0.0
37.0,3.0,1,5500.0,Hồ Chí Minh,Tân Phú,8.06,3.6375861597263857,1369.0,2.203869120054888,298.22
40.0,4.0,1,11500.0,Hồ Chí Minh,Tân Bình,5.89,3.713572066704308,1600.0,1.9300710850255671,235.6
100.0,8.0,0,30000.0,Hồ Chí Minh,Quận 3,1.99,4.61512051684126,10000.0,1.095273387402595,199.0
51.0,4.0,0,4600.0,Hồ Chí Minh,Quận 6,7.85,3.9512437185814275,2601.0,2.180417459019838,400.34999999999997
200.0,4.0,1,110000.0,Hồ Chí Minh,Quận 2,,5.303304908059076,40000.0,1.9300710850255671,1178.0
50.0,5.0,0,10500.0,Hà Nội,Ba Đình,3.18,3.9318256327243257,2500.0,1.430311246536665,159.0
35.0,,0,6700.0,Hà Nội,Tây Hồ,5.66,3.58351893845611,1225.0,1.8961194845522977,198.1
30.0,4.0,0,6900.0,Hà Nội,Hà Đông,10.4,3.4339872044851463,900.0,2.4336133554004498,312.0
52.0,6.0,0,8900.0,Hà Nội,Cầu Giấy,6.65,3.970291913552122,2704.0,2.0347056478384444,345.8
44.0,4.0,0,6650.0,Khánh Hòa,Nha Trang,,3.8066624897703196,1936.0,1.9300710850255671,259.15999999999997
60.0,11.0,0,33000.0,Hà Nội,Cầu Giấy,6.65,4.110873864173311,3600.0,2.0347056478384444,399.0
46.0,,1,9750.0,Hồ Chí Minh,Phú Nhuận,3.35,3.8501476017100584,2116.0,1.4701758451005926,154.1
35.0,3.0,0,3470.0,Hà Nội,Hà Đông,10.4,3.58351893845611,1225.0,2.4336133554004498,364.0
47.0,3.0,1,10500.0,Hà Nội,Long Biên,4.08,3.871201010907891,2209.0,1.6253112615903906,191.76
25.0,3.0,0,4880.0,Hà Nội,Hoàng Mai,5.66,3.258096538021482,625.0,1.8961194845522977,141.5
85.0,,0,59000.0,Hà Nội,Đống Đa,3.27,4.454347296253507,7225.0,1.451613827240533,277.95
165.0,4.0,0,7200.0,Hồ Chí Minh,Thủ Đức,9.91,5.111987788356544,27225.0,2.3896797998449792,1635.15
48.0,3.0,0,14000.0,Hà Nội,Long Biên,4.08,3.8918202981106265,2304.0,1.6253112615903906,195.84
22.0,2.0,0,4600.0,Hồ Chí Minh,Quận 3,1.99,3.1354942159291497,484.0,1.095273387402595,43.78
59.0,4.0,0,13800.0,Hà Nội,Gia Lâm,10.66,4.0943445622221,3481.0,2.4561641809223462,628.94
87.0,3.0,1,10000.0,Hồ Chí Minh,Quận 9,,4.477336814478207,7569.0,1.9300710850255671,512.43
85.0,2.0,1,4650.0,Đà Nẵng,Liên Chiểu,,4.454347296253507,7225.0,1.9300710850255671,500.65
59.0,12.0,0,12300.0,Hà Nội,Nam Từ Liêm,9.46,4.0943445622221,3481.0,2.347558458636777,558.1400000000001
150.0,3.0,1,8700.0,Hồ Chí Minh,Quận 12,11.96,5.017279836814924,22500.0,2.561867690924129,1794.0000000000002
30.0,2.0,0,5200.0,Hà Nội,Tây Hồ,5.66,3.4339872044851463,900.0,1.8961194845522977,169.8
60.0,4.0,0,12000.0,Hà Nội,Nam Từ Liêm,9.46,4.110873864173311,3600.0,2.347558458636777,567.6
50.0,4.0,0,10500.0,Hà Nội,Hoàng Mai,5.66,3.9318256327243257,2500.0,1.8961194845522977,283.0
53.0,4.0,0,12500.0,Hà Nội,Long Biên,4.08,3.9889840465642745,2809.0,1.6253112615903906,216.24
26.0,3.0,0,5500.0,Hồ Chí Minh,Quận 3,1.99,3.295836866004329,676.0,1.095273387402595,51.74
24.0,2.0,0,2950.0,Hồ Chí Minh,Bình Tân,10.67,3.2188758248682006,576.0,2.4570214462984645,256.08
31.0,3.0,0,4700.0,Hà Nội,Hoài Đức,16.19,3.4657359027997265,961.0,2.844327819394758,501.89000000000004
36.0,4.0,0,7680.0,Hà Nội,Hoàng Mai,5.66,3.6109179126442243,1296.0,1.8961194845522977,203.76
60.0,6.0,1,6950.0,Hồ Chí Minh,Quận 12,11.96,4.110873864173311,3600.0,2.561867690924129,717.6
208.0,15.0,0,35500.0,Hồ Chí Minh,Phú Nhuận,3.35,5.342334251964811,43264.0,1.4701758451005926,696.8000000000001
120.0,23.0,0,20400.0,Hà Nội,Gia Lâm,10.66,4.795790545596741,14400.0,2.4561641809223462,1279.2
35.0,3.0,0,4999.0,Hà Nội,Hoài Đức,16.19,3.58351893845611,1225.0,2.844327819394758,566.6500000000001
189.0,4.0,0,40000.0,Hồ Chí Minh,Quận 5,4.82,5.247024072160486,35721.0,1.7613002617433464,910.98
208.0,,0,14800.0,Đà Nẵng,Sơn Trà,,5.342334251964811,43264.0,1.9300710850255671,1225.12
101.0,,1,86000.0,Hà Nội,Ba Đình,3.18,4.624972813284271,10201.0,1.430311246536665,321.18
160.0,5.0,1,110000.0,Hà Nội,Đống Đa,3.27,5.081404364984463,25600.0,1.451613827240533,523.2
39.0,3.0,0,5200.0,Hồ Chí Minh,Quận 8,9.83,3.6888794541139363,1521.0,2.382320061012899,383.37
65.0,3.0,0,8400.0,Hồ Chí Minh,Tân Bình,5.89,4.189654742026425,4225.0,1.9300710850255671,382.84999999999997
55.0,4.0,0,8000.0,Hồ Chí Minh,Quận 7,5.29,4.02535169073515,3025.0,1.8389610707123492,290.95
40.0,4.0,0,6200.0,Hà Nội,Hai Bà Trưng,2.31,3.713572066704308,1600.0,1.1969481893889715,92.4
44.0,4.0,0,15500.0,Hà Nội,Hoàng Mai,5.66,3.8066624897703196,1936.0,1.8961194845522977,249.04000000000002
18.0,3.0,0,1580.0,Hồ Chí Minh,Bình Tân,10.67,2.9444389791664403,324.0,2.4570214462984645,192.06
46.0,3.0,0,4900.0,Khánh Hòa,Nha Trang,,3.8501476017100584,2116.0,1.9300710850255671,270.94
33.0,3.0,0,8300.0,Hà Nội,Cầu Giấy,6.65,3.5263605246161616,1089.0,2.0347056478384444,219.45000000000002
30.0,2.0,1,1980.0,Hồ Chí Minh,Quận 11,5.68,3.4339872044851463,900.0,1.8991179875485542,170.39999999999998
100.0,6.0,1,31000.0,Hồ Chí Minh,Quận 1,0.15,4.61512051684126,10000.0,0.1397619423751587,15.0
80.0,2.0,0,12900.0,Hồ Chí Minh,Quận 8,9.83,4.394449154672439,6400.0,2.382320061012899,786.4
56.0,3.0,0,7600.0,Hồ Chí Minh,Quận 8,9.83,4.04305126783455,3136.0,2.382320061012899,550.48
107.0,2.0,0,8050.0,Hồ Chí Minh,Quận 2,,4.68213122712422,11449.0,1.9300710850255671,630.23
60.0,4.0,1,6200.0,Hồ Chí Minh,Quận 12,11.96,4.110873864173311,3600.0,2.561867690924129,717.6
35.0,3.0,0,4400.0,Hà Nội,Hoài Đức,16.19,3.58351893845611,1225.0,2.844327819394758,566.6500000000001
55.0,6.0,0,7900.0,Hà Nội,Nam Từ Liêm,9.46,4.02535169073515,3025.0,2.347558458636777,520.3000000000001
102.0,20.0,1,85000.0,Hà Nội,Ba Đình,3.18,4.634728988229636,10404.0,1.430311246536665,324.36
40.0,6.0,0,10000.0,Hà Nội,Tây Hồ,5.66,3.713572066704308,1600.0,1.8961194845522977,226.4
70.0,4.0,0,7700.0,Hồ Chí Minh,Bình Tân,10.67,4.2626798770413155,4900.0,2.4570214462984645,746.9
64.0,4.0,1,14000.0,Hồ Chí Minh,Tân Bình,5.89,4.174387269895637,4096.0,1.9300710850255671,376.96
115.0,26.0,0,35000.0,Hà Nội,Ba Đình,3.18,4.7535901911063645,13225.0,1.430311246536665,365.70000000000005
50.0,4.0,0,8500.0,Hồ Chí Minh,Tân Bình,5.89,3.9318256327243257,2500.0,1.9300710850255671,294.5
30.0,4.0,0,5700.0,Hà Nội,Long Biên,4.08,3.4339872044851463,900.0,1.6253112615903906,122.4
42.0,3.0,1,7980.0,Hà Nội,Tây Hồ,5.66,3.7612001156935624,1764.0,1.8961194845522977,237.72
60.0,10.0,0,6000.0,Hồ Chí Minh,Nhà Bè,14.7,4.110873864173311,3600.0,2.7536607123542622,882.0
95.0,12.0,0,11200.0,Hồ Chí Minh,Bình Thạnh,3.85,4.564348191467836,9025.0,1.5789787049493917,365.75
45.0,4.0,0,16000.0,Hà Nội,Long Biên,4.08,3.828641396489095,2025.0,1.6253112615903906,183.6
31.0,3.0,1,6500.0,Hà Nội,Long Biên,4.08,3.4657359027997265,961.0,1.6253112615903906,126.48
1901.0,3.0,0,2040.0,Đà Nẵng,Ngũ Hành Sơn,,7.550661243105336,3613801.0,1.9300710850255671,11196.89
35.0,3.0,1,7800.0,Hà Nội,Ba Đình,3.18,3.58351893845611,1225.0,1.430311246536665,111.30000000000001
68.0,6.0,0,22000.0,Hà Nội,Long Biên,4.08,4.23410650459726,4624.0,1.6253112615903906,277.44
60.0,2.0,1,3130.0,Hồ Chí Minh,Quận 4,2.12,4.110873864173311,3600.0,1.1378330018213911,127.2
